role,source,target,key,sentiment,reason,industry,status,time,Dataset,Topic_Key,Industry,Is_Member_Target,Sentiment_Label,Meeting_Num,Dataset_Label
about,affordable_housing_Meeting_6_Sites_Proposal_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,6.0,Journalist (Full Record)
participant,affordable_housing_Meeting_6_Sites_Proposal_Discussion,Builders Association,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,6.0,Journalist (Full Record)
participant,affordable_housing_Meeting_6_Sites_Proposal_Discussion,Saltwater Serenades,0,-1.0,Conflicts with tourism-focused short-term rentals.,,,,journalist,affordable_housing,neutral,False,Against,6.0,Journalist (Full Record)
plan,affordable_housing_Meeting_6_Sites_Proposal,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,6.0,Journalist (Full Record)
participant,affordable_housing_Meeting_6_Sites_Proposal,Builders Association,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,6.0,Journalist (Full Record)
participant,affordable_housing_Meeting_6_Sites_Proposal,Saltwater Serenades,0,-1.0,Conflicts with tourism-focused short-term rentals.,,,,journalist,affordable_housing,neutral,False,Against,6.0,Journalist (Full Record)
about,affordable_housing_Travel_Waveside_Townhomes_Discussion,affordable_housing_Travel_Waveside_Townhomes,0,,,,planned,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
about,affordable_housing_Travel_Waveside_Townhomes_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,affordable_housing_Travel_Waveside_Townhomes_Discussion,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record)
refers_to,affordable_housing_Travel_Waveside_Townhomes_Discussion,48468290,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
plan,affordable_housing_Travel_Waveside_Townhomes,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
travel,affordable_housing_Travel_Waveside_Townhomes,48468290,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,affordable_housing_Travel_Waveside_Townhomes,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record)
about,affordable_housing_Meeting_7_Debate_Discussion,affordable_housing_Meeting_7_Debate,0,,,,completed,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
about,affordable_housing_Meeting_7_Debate_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,affordable_housing_Meeting_7_Debate_Discussion,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record)
participant,affordable_housing_Meeting_7_Debate_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,7.0,Journalist (Full Record)
plan,affordable_housing_Meeting_7_Debate,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,affordable_housing_Meeting_7_Debate,Simone Kat,0,-1.0,Conflicts with tourism-focused short-term rentals,,,,journalist,affordable_housing,neutral,True,Against,7.0,Journalist (Full Record)
participant,affordable_housing_Meeting_7_Debate,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,7.0,Journalist (Full Record)
about,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,affordable_housing_Travel_Waveside_Townhomes,0,,,,completed,,journalist,affordable_housing,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,8.0,Journalist (Full Record)
refers_to,affordable_housing_Travel_Waveside_Townhomes_Completed_Discussion,48468290,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,affordable_housing_Meeting_8_Gather_Feedback_Discussion,affordable_housing_Meeting_8_Feedback,0,,,,planned,,journalist,affordable_housing,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,affordable_housing_Meeting_8_Gather_Feedback_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,affordable_housing_Meeting_8_Gather_Feedback_Discussion,Industrial Shipping,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,8.0,Journalist (Full Record)
participant,affordable_housing_Meeting_8_Gather_Feedback_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,8.0,Journalist (Full Record)
plan,affordable_housing_Meeting_8_Feedback,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,affordable_housing_Meeting_8_Feedback,Industrial Shipping,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,8.0,Journalist (Full Record)
participant,affordable_housing_Meeting_8_Feedback,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,8.0,Journalist (Full Record)
about,affordable_housing_Travel_Tidewater_Flats_Discussion,affordable_housing_Travel_Tidewater_Flats,0,,,,planned,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
about,affordable_housing_Travel_Tidewater_Flats_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
participant,affordable_housing_Travel_Tidewater_Flats_Discussion,Teddy Goldstein,0,1.0,Strongly supports affordable housing for workers.,,,,journalist,affordable_housing,neutral,True,Pro,9.0,Journalist (Full Record)
refers_to,affordable_housing_Travel_Tidewater_Flats_Discussion,48480127,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
plan,affordable_housing_Travel_Tidewater_Flats,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
travel,affordable_housing_Travel_Tidewater_Flats,48480127,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
participant,affordable_housing_Travel_Tidewater_Flats,Teddy Goldstein,0,1.0,Strongly supports affordable housing for workers.,,,,journalist,affordable_housing,neutral,True,Pro,9.0,Journalist (Full Record)
about,affordable_housing_Meeting_9_Invite_Developers_Discussion,affordable_housing_Meeting_9_Invite_Developers,0,,,,planned,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
about,affordable_housing_Meeting_9_Invite_Developers_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
participant,affordable_housing_Meeting_9_Invite_Developers_Discussion,Builders Association,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,9.0,Journalist (Full Record)
participant,affordable_housing_Meeting_9_Invite_Developers_Discussion,Industrial Shipping,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,9.0,Journalist (Full Record)
plan,affordable_housing_Meeting_9_Invite_Developers,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,9.0,Journalist (Full Record)
participant,affordable_housing_Meeting_9_Invite_Developers,Builders Association,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,9.0,Journalist (Full Record)
participant,affordable_housing_Meeting_9_Invite_Developers,Industrial Shipping,0,1.0,"Supports affordable housing for workers, which benefits large vessel operations.",,,,journalist,affordable_housing,neutral,False,Pro,9.0,Journalist (Full Record)
about,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,affordable_housing_Travel_Tidewater_Flats,0,,,,completed,,journalist,affordable_housing,neutral,False,Not Rated,10.0,Journalist (Full Record)
about,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,10.0,Journalist (Full Record)
participant,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,Teddy Goldstein,0,1.0,Strongly supports affordable housing for workers.,,,,journalist,affordable_housing,neutral,True,Pro,10.0,Journalist (Full Record)
refers_to,affordable_housing_Travel_Tidewater_Flats_Completed_Discussion,48480127,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,10.0,Journalist (Full Record)
about,affordable_housing_Meeting_10_Travel_Findings_Discussion,affordable_housing_Meeting_10_Housing_Proposal,0,,,,planned,,journalist,affordable_housing,neutral,False,Not Rated,10.0,Journalist (Full Record)
about,affordable_housing_Meeting_10_Travel_Findings_Discussion,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,10.0,Journalist (Full Record)
participant,affordable_housing_Meeting_10_Travel_Findings_Discussion,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,10.0,Journalist (Full Record)
plan,affordable_housing_Meeting_10_Housing_Proposal,affordable_housing,0,,,,,,journalist,affordable_housing,neutral,False,Not Rated,10.0,Journalist (Full Record)
participant,affordable_housing_Meeting_10_Housing_Proposal,Ed Helpsford,0,1.0,Feels committee should be doing more for blue-collar workers. Nephew is having trouble finding housing,,,,journalist,affordable_housing,neutral,True,Pro,10.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,renaming_park_himark_Meeting_4_Name_Ideas,0,,,,planned,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,PTA,0,0.0,Symbolic gesture with no direct impact on children or education.,,,,journalist,renaming_park_himark,neutral,False,Neutral,4.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_4_Name_Ideas_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record)
plan,renaming_park_himark_Meeting_4_Name_Ideas,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_4_Name_Ideas,PTA,0,0.0,Symbolic gesture with no direct impact on children or education.,,,,journalist,renaming_park_himark,neutral,False,Neutral,4.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_4_Name_Ideas,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Anchor_Way_Grill_Discussion,renaming_park_himark_Travel_Anchor_Way_Grill,0,,,,planned,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Anchor_Way_Grill_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Anchor_Way_Grill_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record)
refers_to,renaming_park_himark_Travel_Anchor_Way_Grill_Discussion,30188848,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
plan,renaming_park_himark_Travel_Anchor_Way_Grill,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
travel,renaming_park_himark_Travel_Anchor_Way_Grill,30188848,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Anchor_Way_Grill,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Sailors_Perch_Light_Discussion,renaming_park_himark_Travel_Sailors_Perch_Light,0,,,,planned,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Sailors_Perch_Light_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Sailors_Perch_Light_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record)
refers_to,renaming_park_himark_Travel_Sailors_Perch_Light_Discussion,5849775342,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
plan,renaming_park_himark_Travel_Sailors_Perch_Light,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
travel,renaming_park_himark_Travel_Sailors_Perch_Light,5849775342,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,4.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Sailors_Perch_Light,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,4.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Himark_City_Hall_Discussion,renaming_park_himark_Travel_Himark_City_Hall,0,,,,planned,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Himark_City_Hall_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Himark_City_Hall_Discussion,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record)
refers_to,renaming_park_himark_Travel_Himark_City_Hall_Discussion,9196630064,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
plan,renaming_park_himark_Travel_Himark_City_Hall,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
travel,renaming_park_himark_Travel_Himark_City_Hall,9196630064,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Himark_City_Hall,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_5_Nominations_Discussion,renaming_park_himark_Meeting_5_Nominations,0,,,,planned,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_5_Nominations_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_5_Nominations_Discussion,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record)
plan,renaming_park_himark_Meeting_5_Nominations,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,5.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_5_Nominations,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,5.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,renaming_park_himark_Travel_Himark_City_Hall,0,,,,completed,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,Carol Limpet,0,0.5,Symbolic gesture that could attract tourists and improve community pride.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record)
refers_to,renaming_park_himark_Travel_Himark_City_Hall_Completed_Discussion,9196630064,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Anchor_Way_Grill_Completed_Discussion,renaming_park_himark_Travel_Anchor_Way_Grill,0,,,,completed,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Anchor_Way_Grill_Completed_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Anchor_Way_Grill_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record)
refers_to,renaming_park_himark_Travel_Anchor_Way_Grill_Completed_Discussion,30188848,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Sailors_Perch_Light_Completed_Discussion,renaming_park_himark_Travel_Sailors_Perch_Light,0,,,,completed,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,renaming_park_himark_Travel_Sailors_Perch_Light_Completed_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,renaming_park_himark_Travel_Sailors_Perch_Light_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record)
refers_to,renaming_park_himark_Travel_Sailors_Perch_Light_Completed_Discussion,5849775342,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_8_Compile_Nominations_Discussion,renaming_park_himark_Meeting_8_Compile_Nominations,0,,,,planned,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_8_Compile_Nominations_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_8_Compile_Nominations_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record)
plan,renaming_park_himark_Meeting_8_Compile_Nominations,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,8.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_8_Compile_Nominations,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,8.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_7_Announce_Name_Discussion,renaming_park_himark_Meeting_7_Announce_Name,0,,,,completed,,journalist,renaming_park_himark,neutral,False,Not Rated,7.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_7_Announce_Name_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_7_Announce_Name_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record)
plan,renaming_park_himark_Meeting_7_Announce_Name,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_7_Announce_Name,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_7_Unveiling_Event_Discussion,renaming_park_himark_Meeting_7_Unveiling_Event,0,,,,completed,,journalist,renaming_park_himark,neutral,False,Not Rated,7.0,Journalist (Full Record)
about,renaming_park_himark_Meeting_7_Unveiling_Event_Discussion,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_7_Unveiling_Event_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record)
plan,renaming_park_himark_Meeting_7_Unveiling_Event,renaming_park_himark,0,,,,,,journalist,renaming_park_himark,neutral,False,Not Rated,7.0,Journalist (Full Record)
participant,renaming_park_himark_Meeting_7_Unveiling_Event,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,renaming_park_himark,neutral,True,Pro,7.0,Journalist (Full Record)
about,name_harbor_area_Meeting_10_Historical_Significance_Discussion,name_harbor_area_Meeting_10_Historical_Significance,0,,,,completed,,journalist,name_harbor_area,neutral,False,Not Rated,10.0,Journalist (Full Record)
about,name_harbor_area_Meeting_10_Historical_Significance_Discussion,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,10.0,Journalist (Full Record)
participant,name_harbor_area_Meeting_10_Historical_Significance_Discussion,Daughters of Port Grove,0,0.0,Symbolic gesture with no direct impact on tourism or vessel operations.,,,,journalist,name_harbor_area,neutral,False,Neutral,10.0,Journalist (Full Record)
plan,name_harbor_area_Meeting_10_Historical_Significance,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,10.0,Journalist (Full Record)
participant,name_harbor_area_Meeting_10_Historical_Significance,Daughters of Port Grove,0,0.0,Symbolic gesture with no direct impact on tourism or vessel operations.,,,,journalist,name_harbor_area,neutral,False,Neutral,10.0,Journalist (Full Record)
about,name_harbor_area_Travel_The_Bait_Stich_Discussion,name_harbor_area_Travel_The_Bait_Stich,0,,,,planned,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
about,name_harbor_area_Travel_The_Bait_Stich_Discussion,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
participant,name_harbor_area_Travel_The_Bait_Stich_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record)
refers_to,name_harbor_area_Travel_The_Bait_Stich_Discussion,2519420987,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
plan,name_harbor_area_Travel_The_Bait_Stich,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
travel,name_harbor_area_Travel_The_Bait_Stich,2519420987,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
participant,name_harbor_area_Travel_The_Bait_Stich,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record)
about,name_harbor_area_Meeting_11_Harbor_Odyssey_Tours_Discussion,name_harbor_area_Meeting_11_Harbor_Odyssey_Tours,0,,,,planned,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
about,name_harbor_area_Meeting_11_Harbor_Odyssey_Tours_Discussion,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
participant,name_harbor_area_Meeting_11_Harbor_Odyssey_Tours_Discussion,Harbor Odyssey Tours,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
about,name_harbor_area_Meeting_11_Draft_Names_Discussion,name_harbor_area_Meeting_11_Draft_Names,0,,,,in_progress,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
about,name_harbor_area_Meeting_11_Draft_Names_Discussion,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
participant,name_harbor_area_Meeting_11_Draft_Names_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record)
plan,name_harbor_area_Meeting_11_Draft_Names,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
participant,name_harbor_area_Meeting_11_Draft_Names,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record)
plan,name_harbor_area_Travel_Harbor_Odyssey_Tours,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
travel,name_harbor_area_Travel_Harbor_Odyssey_Tours,10803677425,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,11.0,Journalist (Full Record)
participant,name_harbor_area_Travel_Harbor_Odyssey_Tours,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,11.0,Journalist (Full Record)
about,name_harbor_area_Travel_The_Bait_Stich_Completed_Discussion,name_harbor_area_Travel_The_Bait_Stich,0,,,,completed,,journalist,name_harbor_area,neutral,False,Not Rated,12.0,Journalist (Full Record)
about,name_harbor_area_Travel_The_Bait_Stich_Completed_Discussion,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,12.0,Journalist (Full Record)
participant,name_harbor_area_Travel_The_Bait_Stich_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,12.0,Journalist (Full Record)
refers_to,name_harbor_area_Travel_The_Bait_Stich_Completed_Discussion,2519420987,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,12.0,Journalist (Full Record)
about,name_harbor_area_Travel_Harbor_Odyssey_Tours_Completed_Discussion,name_harbor_area_Travel_Harbor_Odyssey_Tours,0,,,,completed,,journalist,name_harbor_area,neutral,False,Not Rated,12.0,Journalist (Full Record)
about,name_harbor_area_Travel_Harbor_Odyssey_Tours_Completed_Discussion,name_harbor_area,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,12.0,Journalist (Full Record)
participant,name_harbor_area_Travel_Harbor_Odyssey_Tours_Completed_Discussion,Tante Titan,0,1.0,Loves ceremonial gestures and believes they can have a positive impact.,,,,journalist,name_harbor_area,neutral,True,Pro,12.0,Journalist (Full Record)
refers_to,name_harbor_area_Travel_Harbor_Odyssey_Tours_Completed_Discussion,10803677425,0,,,,,,journalist,name_harbor_area,neutral,False,Not Rated,12.0,Journalist (Full Record)
